ModelName,Thrust,CylinderCount,CylinderConfig,PropSize
O-435-C1,0,,,
O-435-C,0,,,
O-435-C2,0,,,
GO-435-D1,0,,,
GO-435-C2,0,,,
GO-435-C2A,0,,,
GO-435-C2A2,0,,,
GO-435-C2B,0,,,
GO-435-C2B1,0,,,
GO-435-C2B2,0,,,
GO-435-C2C,0,,,
GO-435-C2D,0,,,
GO-435-C2E,0,,,
O-290,0,,,
O-290-A,0,,,
O-290-AP,0,,,
O-290-B,0,,,
O-290-C,0,,,
O-290-CP,0,,,
O-290-D,0,,,
O-290-D2,0,,,
O-290-D2A,0,,,
O-290-D2B,0,,,
O-290-D2C,0,,,
GSO-580,0,,,
GSO-580-C,0,,,
GSO-580-B,0,,,
GSO-580-D,0,,,
O-320-A1A,0,,,
O-320-A1B,0,,,
0-320-A2A,0,,,
O-320-A2B,0,,,
O-320-A2C,0,,,
O-320-A2D,0,,,
O-320-A3A,0,,,
O-320-A3B,0,,,
O-320-A3C,0,,,
O-320-C1A,0,,,
O-320-C1B,0,,,
O-320-C2A,0,,,
O-320-C2B,0,,,
O-320-C2C,0,,,
O-320-C3A,0,,,
O-320-C3B,0,,,
O-320-C3C,0,,,
O-320-E1A,0,,,
O-320-E1B,0,,,
O-320-E1C,0,,,
O-320-E1F,0,,,
O-320-E1J,0,,,
O-320-E2A,0,,,
O-320-E2B,0,,,
O-320-E2C,0,,,
O-320-E2D,0,,,
O-320-E2F,0,,,
O-320-E2G,0,,,
O-320-E2H,0,,,
O-320-E3D,0,,,
O-320-E3H,0,,,
O-320-H1AD,0,,,
O-320-H1BD,0,,,
O-320-H2AD,0,,,
O-320-H2BD,0,,,
O-320-H3AD,0,,,
O-320-H3BD,0,,,
O-320-B1A,0,,,
O-320-B1B,0,,,
O-320-B2A,0,,,
O-320-B2B,0,,,
O-320-B2C,0,,,
O-320-B2D,0,,,
O-320-B3A,0,,,
O-320-B3B,0,,,
O-320-B3C,0,,,
O-320-B2E,0,,,
O-320-D1B,0,,,
O-320-D1C,0,,,
O-320-D1D,0,,,
O-320-D1F,0,,,
O-320-D2A,0,,,
O-320-D2B,0,,,
O-320-D2C,0,,,
O-320-D2F,0,,,
O-320-D2G,0,,,
O-320-D2H,0,,,
O-320-D3G,0,,,
GO-480-A1A,0,,,
GO-480-B,0,,,
GO-480-B1A6,0,,,
GO-480-B1B,0,,,
GO-480-B1C,0,,,
GO-480-B1D,0,,,
GO-480-D1A,0,,,
GO-480-E1A6,0,,,
GO-480-F3B6,0,,,
O235N2C,0,,,
GO-480-F6,0,,,
GO-480-F1A6,0,,,
GO-480-F2A6,0,,,
GO-480-F2D6,0,,,
GO-480-F3A6,0,,,
GO-480-F4A6,0,,,
GO-480-F4B6,0,,,
GO-480-C1B6,0,,,
GO-480-C1D6,0,,,
GO-480-C2C6,0,,,
GO-480-C2D6,0,,,
GO-480-C2E6,0,,,
GO-480-G1A6,0,,,
GO-480-G1B6,0,,,
GO-480-G1D6,0,,,
GO-480-G1H6,0,,,
GO-480-G1J6,0,,,
GO-480-G2D6,0,,,
GO-480-G2F6,0,,,
IGO-480-A1A6,0,,,
IGO-480-A1B6,0,,,
GO-480-C3A6,0,,,
GSO-435-B,0,,,
GSO-435-B2,0,,,
O-340-A1A,0,,,
O-340-A2A,0,,,
O-340-B1A,0,,,
VO-435-A1A,0,,,
VO-435-A1B,0,,,
VO-435-A1C,0,,,
VO-435-A1D,0,,,
VO-435-A1E,0,,,
VO-435-A1F,0,,,
VO-435-B1A,0,,,
GSO-480-A1A6,0,,,
GSO-480-A1C6,0,,,
GSO-480-A2A6,0,,,
GSO-B1A6,0,,,
GSO-480-B1B6,0,,,
GSO-480-B1C6,0,,,
GSO-480-B1E6,0,,,
GSO-480-B1F6,0,,,
GSO-480-B1G6,0,,,
GSO-480-B1J6,0,,,
GSO-480-B2C6,0,,,
GSO-480-B2D6,0,,,
GSO-480-B2G6,0,,,
GSO-480-B2H6,0,,,
GSO-480-B1B3,0,,,
IGSO-480-A1A6,0,,,
IGSO-480-A1B6,0,,,
IGSO-480-A1C6,0,,,
IGSO-480-A1D6,0,,,
IGSO-480-A1E6,0,,,
IGSO-480-A1F6,0,,,
IGSO-480-A1G6,0,,,
IGSO-480-A1F3,0,,,
SO-580-A1A,0,,,
SO-580-A1B,0,,,
VSO-580-A1A,0,,,
VO-540-A1A,0,,,
VO-540-A2A,0,,,
VO-540-B1A,0,,,
VO-540-B1B,0,,,
VO-540-B1B3,0,,,
VO-540-B1C,0,,,
VO-540-B1F,0,,,
VO-540-B1H3,0,,,
VO-540-B2A,0,,,
VO-540-B2C,0,,,
VO-540-B1D,0,,,
VO-540-B1E,0,,,
VO-540-B2D,0,,,
VO-540-B2E,0,,,
VO-540-C1A,0,,,
VO-540-C1B,0,,,
VO-540-C2A,0,,,
VO-540-C2B,0,,,
VO540-C2C,0,,,
VO-540-C1C3,0,,,
O-360-A1AD,0,,,
O-360-A1C,0,,,
O-360-A1D,0,,,
O-360-A1F,0,,,
O-360-A1F6,0,,,
O-360-A1F6D,0,,,
O-360-A1G,0,,,
O-360-A1G6,0,,,
O-360-A1G6D,0,,,
O-360-A1H,0,,,
O-360-A1LD,0,,,
O-360-A1P,0,,,
TIO-360-C1A,0,,,
O-360-A2A,0,,,
O-360-A2D,0,,,
O-360-A2E,0,,,
O-360-A2F,0,,,
O-360-A2G,0,,,
O-360-A2H,0,,,
O-360-A3A,0,,,
O-360-A3AD,0,,,
O-360-A3D,0,,,
O-360-A4A,0,,,
O-360-A4AD,0,,,
O-360-A4D,0,,,
O-360-A4G,0,,,
O-360-A4J,0,,,
O-360-A4K,0,,,
O-360-A4M,0,,,
O-360-A4N,0,,,
O-360-A4P,0,,,
O-360-A5AD,0,,,
O-360-C1A,0,,,
O-360-C1C,0,,,
O-360-C1E,0,,,
O-360-C1F,0,,,
O-360-C1G,0,,,
O-360-C2A,0,,,
O-360-C2B,0,,,
O-360-C2C,0,,,
O-360-C2E,0,,,
O-360-C4P,0,,,
O-360-C4F,0,,,
O-360-F1A6,0,,,
O-360-G1A6,0,,,
LO-360-A1G6D,0,,,
LO-360-A1H6,0,,,
O-360-B1A,0,,,
O-360-B1B,0,,,
O-360-B2A,0,,,
O-360-B2B,0,,,
O-360-B2C,0,,,
O-360-D1A,0,,,
O-360-D2A,0,,,
O-360-D2B,0,,,
O-360-C2D,0,,,
O-360-E1AD,0,,,
O-360-E1A6D,0,,,
O-360-E2AD,0,,,
O-360-E1BD,0,,,
O-360-E2BD,0,,,
LO-360-E1AD,0,,,
LO-360-E1A6DA,0,,,
LO-360-E2AD,0,,,
LO-360-E1BD,0,,,
LO-360-E2BD,0,,,
O-360-J2A,0,,,
HO-360-A1A,0,,,
HO-360-B1A,0,,,
HO-360-B1B,0,,,
HO-360-C1A,0,,,
O-540-A1A,0,,,
O-540-A1A5,0,,,
O-540-A1B5,0,,,
O-540-A1C5,0,,,
O-540-A1D,0,,,
O-540-A1D5,0,,,
O-540-A2B,0,,,
O-540-A3D5,0,,,
O-540-A4A5,0,,,
O-540-A4B5,0,,,
O-540-A4C5,0,,,
O-540-A4D5,0,,,
O-540-D1A5,0,,,
O-540-B1A5,0,,,
O-540-B1B5,0,,,
O-540-B1D5,0,,,
O-540-B2A5,0,,,
O-540-B2B5,0,,,
O-540-B2C5,0,,,
O-540-B4A5,0,,,
O-540-B4B5,0,,,
O-540-E4A5,0,,,
O-540-E4B5,0,,,
O-540-E4G5,0,,,
O-540-G1A5,0,,,
O-540-G2A5,0,,,
O-540-H1A5,0,,,
O-540-H2A5,0,,,
O-540-H1A5D,0,,,
O-540-H2A5D,0,,,
O-540-H1B5D,0,,,
H2B5D,0,,,
O-540-F1A5,0,,,
O-540-F1B5,0,,,
O-540-J1A5D,0,,,
O-540-J2A5D,0,,,
O-540-J1B5D,0,,,
O-540-J2B5D,0,,,
O-540-J3A5D,0,,,
O-540-J1C5D,0,,,
O-540-J2C5D,0,,,
O-540-J3C5D,0,,,
O-540-J1D5D,0,,,
O-540-J2D5D,0,,,
O-540-L3C5D,0,,,
O-435-2-MI,0,,,
R-680-B2,0,,,
R-680-BA,0,,,
R-680-2,0,,,
R-680-4,0,,,
R-680-B4,0,,,
R-680-B4B,0,,,
R-680-5,0,,,
R-680-B5,0,,,
R-680-6,0,,,
R-680-B6,0,,,
R-680-D5,0,,,
R-680-D6,0,,,
R-530-D1,0,,,
R-530-D-2,0,,,
O-145-A1,0,,,
O-145-A2,0,,,
O-145-B2,0,,,
O-145-B3,0,,,
O-145-C2,0,,,
GO-145-C2,0,,,
GO-145-C3,0,,,
O-350,0,,,
O-350-A,0,,,
O-320 SERIES,0,,,
TIO-540-X136,0,,,
O-540-E4C5,0,,,
O-235-C2,0,,,
O-320-D2,0,,,
IO-320-D1A,0,,,
O-320-A,0,,,
IO-540-E4B5,0,,,
O-235-C,0,,,
0320-E3D,0,,,
O-360-A1H6,0,,,
0-320-E2G,0,,,
IO-360-M2,0,,,
AEIO-580-B1A,0,,,
R680-17,0,,,
IO-233 SERIES,0,,,
O-320-EXP,0,,,
IO-390-A1B6,0,,,
R680-13,0,,,
AEIO-390-A1B6,0,,,
O-233,0,,,
O-290-G,0,,,
TO-360-E1A6D,0,,,
YO-233,0,,,
YIO-360-M1B,0,,,
IO-375-M1S,0,,,
YIO-360-M1A,0,,,
YIO-320 SERIE,0,,,
YIO-390 SER,0,,,
IO-375,0,,,
YIO-390-A3B6,0,,,
IO-390-A3A6,0,,,
YO-360 SERIES,0,,,
YO235 SERIES,0,,,
YO-320 SERIES,0,,,
AEIO-540-K1H5,0,,,
O-450-25,0,,,
YIO-390EXP109,0,,,
YIO-390EXP289,0,,,
0-32-H2AD,0,,,
IO-390-C SERI,0,,,
IO-390-C3B6,0,,,
YIO-233-B2A,0,,,
IO-360A,0,,,
O-540 SERIES,0,,,
IO-390-D3B6,0,,,
TEO-540-C1A,0,,,
IGO-480,0,,,
O-235,0,,,
YAEIO-580,0,,,
FES SIL 100,0,,,
FES-VEN-M100,0,,,
FES-LAK-M100,0,,,
FES-DIA-M100,0,,,
LES-LAK-C100,0,,,
IO-370,0,,,
O-200-D4B,0,,,
HIO-390-X252,0,,,
TSIOF-550J,0,,,
AEIO-390-X,0,,,
4318A&E/0-100,0,,,
430,0,,,
YAEIO-233-EXP,0,,,
13B,0,,,
MAGNI250,0,,,
MAGNI500,0,,,
MAGNI650,0,,,
0-45,0,,,
PIRATE C4 D4,0,,,
PIRATE C4S,0,,,
SUP PIRT D4B,0,,,
BUCCANEER B6S,0,,,
PIRATE B-4,0,,,
PIRATE M-50,0,,,
BUCCANEER B-6,0,,,
S PIRATE DRB,0,,,
C6S-4,0,,,
B6S,0,,,
PIRATE C4,0,,,
PIRATE D4,0,,,
DR-87,0,,,
A-6,0,,,
PIRATE A-4,0,,,
S PIRATE D4B,0,,,
PIRATE D4-87,0,,,
DB605A1,0,,,
DB 605D,0,,,
DB605A,0,,,
D111A,0,,,
MK78/75/,0,,,
1000,0,,,
TRS-18,0,,,
K24A4,0,,,
TJ100B,1250,,,
TANK VSER,0,,,
TANK V502,0,,,
TANK V470,0,,,
G-190,0,,,
G-300,0,,,
MD-TJ42,350,,,
LAMBERT R-266,0,,,
M-701C,0,,,
M-701(SERIES),1962,,,
M-14P-XEDK,0,,,
M14-PDXK,0,,,
750,0,,,
E-107A,0,,,
H-44-54-59-63,0,,,
ROCKET 64654,0,,,
N20B,0,,,
10,0,,,
14,0,,,
OE600A,0,,,
J85-15,2950,,,
J85-CAN-15,4300,,,
BIG TWIN,0,,,
V1650 SERIES,0,,,
RR V-1650-7,0,,,
LIBERTY,0,,,
TJ100,1250,,,
TP100,0,,,
ASZ-621R-M18,0,,,
PEM 60MVLC,0,,,
E-811 SERIES,0,,,
ELECTRO 40/30,0,,,
333 SERIES,0,,,
333,0,,,
333A,0,,,
333B,0,,,
R SERIES,0,,,
KFM 40/3500/2,0,,,
678/4,0,,,
PFM3200N03,0,,,
930-67,0,,,
PFM3200N01,0,,,
PFM3200N02,0,,,
4534,0,,,
XPT6A-65SC,0,,,
XPT6A-140,0,,,
PW200,0,,,
PW127M,0,,,
PT6A-140,0,,,
A-L1000,0,,,
JFTD12A-4A,0,,,
T73-P-1,0,,,
JFTD12A-5A,0,,,
T73-P-700,0,,,
PW6122A,22100,,,
PW6124A,23800,,,
PW4164,64500,,,
PW4168,68600,,,
PW4168A,68600,,,
PW2037(M),37530,,,
PW2037D,37530,,,
F117-PW-100,40900,,,
PW2240,40900,,,
PW2337,37530,,,
PW2043,43000,,,
PW2643,43000,,,
PW2143,43000,,,
PW2040D,40900,,,
PT6T-3,0,,,
PT6T-3A,0,,,
PT6T-3B,0,,,
PT6T-3BE,0,,,
PT6T-6,0,,,
PT6T-3D,0,,,
PT6T-3DE,0,,,
PT6T-3DF,0,,,
PT6T-3BF,0,,,
PT6T-3BG,0,,,
PT6T-9,0,,,
PW4074,77440,,,
PW4077,79960,,,
PW4084,86760,,,
PW4074D,77440,,,
PW4077D,79960,,,
PW4084D,86760,,,
PW4090,91790,,,
PW4090-3,91790,,,
PW4090D,91790,,,
PW4098,99040,,,
JT9D-7,45500,,,
JT9D-7H,45500,,,
JT9D-7A,46150,,,
JT9D-7AH,46150,,,
JT9D-7F,46750,,,
JT9D-7J,48650,,,
JT9D-20,44500,,,
JT9D-20J,48050,,,
JT9D-59A,51720,,,
JT9D-70A,51140,,,
JT9D-7Q,51900,,,
JT9D-7Q3,51900,,,
JT9D-7R4D,48000,,,
JT9D-7R4D1,48000,,,
JT9D-7R4E,50000,,,
JT9D-7R4E1,50000,,,
JT9D-7R4G2,54750,,,
JT9D-7R4H1,56000,,,
JT9D-7R4E4,50000,,,
R-2800-27,0,,,
R-2800-27M1,0,,,
R-2800-31,0,,,
R-2800-31M1,0,,,
R-2800-43,0,,,
R-2800-51,0,,,
R-2800-51M1,0,,,
R-2800-71,0,,,
R-2800-75,0,,,
R-2800-75M1,0,,,
R-2800-79,0,,,
R-2800-21,0,,,
R-2800-21M1,0,,,
R-2800-51M3,0,,,
R-2800-51M4,0,,,
R-2800-59,0,,,
R-2800-59M1,0,,,
R-2800-63,0,,,
R-2800-75M2,0,,,
R-2800-75M3,0,,,
R-2800-31M2,0,,,
R-2800-51M2,0,,,
R-2000-7M2,0,,,
R-2000-94M,0,,,
R-2000-4M2,0,,,
R-2000-9,0,,,
R-2000-9A,0,,,
R-2000-9M1,0,,,
R-2000-4,0,,,
R-2000-4M1,0,,,
R-2000-9M2,0,,,
R-2000-9M3,0,,,
R-2000-11M2,0,,,
R-2000-11M3,0,,,
R-2000-3,0,,,
R-2000-7,0,,,
R-2000-7M1,0,,,
R-2000-11,0,,,
R-2000-11M1,0,,,
R-2000-11M4,0,,,
R-2000-7M3,0,,,
R-2000-9M6,0,,,
SR-1340-E,0,,,
R-1340-19,0,,,
R-1340-22,0,,,
R-1340-29,0,,,
R-1340-36,0,,,
R-1340-40,0,,,
R-1340-47,0,,,
R-1340-49,0,,,
R-1340-49M1,0,,,
R-1340-51,0,,,
R-1340-AN-1,0,,,
R-1340-AN-2,0,,,
R-1340-51M1,0,,,
R-1340-53,0,,,
R-1340-57,0,,,
R-1830-43,0,,,
R-1830-43A,0,,,
R-1830-65,0,,,
R-1830-67,0,,,
R-1830-86M2,0,,,
R-1830-90D,0,,,
R-1830-49,0,,,
R-1830-53,0,,,
R-1830-57,0,,,
R-1830-82,0,,,
R-1830-92,0,,,
R-1830-92A,0,,,
R-1830-61,0,,,
R-1830-90B,0,,,
R-1830-90C,0,,,
R-1830-96,0,,,
R-1830-75,0,,,
R-1830-94,0,,,
R-1830-94M1,0,,,
R-1830-94M2,0,,,
R-985-14B,0,,,
R-985-5,0,,,
R-985-13,0,,,
R-985-50,0,,,
R-985-17,0,,,
R-985-19,0,,,
R-985-23,0,,,
R-985-48,0,,,
R-985-AN-1M1,0,,,
R-985-AN-2,0,,,
R-985-AN-4,0,,,
R-985-AN-6,0,,,
R-985-AN-6B,0,,,
R-985-AN-8,0,,,
R-985-AN-10,0,,,
R-985-AN-12,0,,,
R-985-AN-12B,0,,,
R-985-AN-14B,0,,,
R-985-25,0,,,
R-985-27,0,,,
R-985-39,0,,,
R-985-39A,0,,,
R-985-AN-1,0,,,
R-985-AN-3,0,,,
R-985-AN14BM1,0,,,
R-985-AN-5,0,,,
PW4050,50000,,,
PW4052,52200,,,
PW4056,56750,,,
JT3D-5A,21000,,,
PW4060A,61570,,,
PW4152,52000,,,
PW4156,56000,,,
PW4156A,56000,,,
TF33-P-7,21000,,,
PW4160,60000,,,
PW4460,60000,,,
PW4062,62000,,,
PW4062A,62000,,,
TF33-P-7A,21000,,,
PW4060C,60000,,,
PW4650,51400,,,
JT3D-1,17700,,,
JT3D-1A,17700,,,
JT3D-1-MC6,17700,,,
JT3D-1A-MC6,17700,,,
JT3D-1-MC7,17700,,,
JT3D-1A-MC7,17700,,,
JT3D-3,18000,,,
JT3D-3B,18000,,,
JT3D-3C,18000,,,
JT3D-7,19285,,,
JT3D-7A,19285,,,
JT8D-209,18500,,,
JT8D-217,20000,,,
JT8D-217A,20000,,,
JT8D-217C,20000,,,
JT8D-219,21000,,,
B-5 WASP JR,0,,,
TSB3-G,0,,,
B5 WASP MAJOR,0,,,
CB2,0,,,
B6,0,,,
B7,0,,,
B13,0,,,
B14,0,,,
JT12A-6,3000,,,
JT12A-6A,3000,,,
J60-P-5B,3000,,,
CA15,0,,,
CA3,0,,,
CA17,0,,,
CA5,0,,,
CA18,0,,,
R2800-97,0,,,
CA19,0,,,
JT3C-4,11200,,,
JT3C-6,11200,,,
JT3C-7,12000,,,
JT3C-12,13000,,,
JT4A-3,15800,,,
JT4A-5,15800,,,
JT4A-9,16800,,,
JT4A-10,16800,,,
JT4A-11,17500,,,
JT4A-12,17500,,,
JT8D-1A,14000,,,
JT8D-7,14000,,,
JT8D-7A,14000,,,
JT8D-1B,14000,,,
JT8D-7B,14000,,,
JT8D-9,14500,,,
JT8D-9A,14500,,,
JT8D-11,15000,,,
JT8D-15A,15500,,,
JT8D-17,16000,,,
JT8D-17A,16000,,,
JT8D-17R,17400,,,
JT8D-17AR,17400,,,
2SD-G,0,,,
2SD1-G,0,,,
D-4,0,,,
2SD13-G,0,,,
D-3,0,,,
D-5,0,,,
D-7,0,,,
D14,0,,,
CB3,0,,,
CB16,0,,,
CB17,0,,,
CB4,0,,,
SC-G,0,,,
SC3-G,0,,,
S1C-G,0,,,
S1C3-G,0,,,
S3C4-G,0,,,
S4C4-G,0,,,
J60-P-6,3300,,,
R-2000,0,,,
J52-P-8B,9300,,,
J52-P-408,7500,,,
J52 P08,9300,,,
PT6A-65SC,0,,,
J60P-5A,2570,,,
PT6E-66XT,0,,,
J-60-P3A,3000,,,
PW1521G SERIE,21970,,,
PW1500G SER,23300,,,
PW2000,37000,,,
PW1921G,24110,,,
PW1524G SERIE,24400,,,
PT6A-140AG,0,,,
PT6,0,,,
PT6A-140A,0,,,
PW306D1,5907,,,
PT6-25C,0,,,
PW206B3,0,,,
PW210A,0,,,
PT6A-6,0,,,
PT6A-60A,0,,,
PT6-35,0,,,
H-A SERIES,0,,,
H-B&HSB SER,0,,,
H-S1E SERIES,0,,,
985 WASP SER,0,,,
WJR-A,0,,,
WJR-B-S-T,0,,,
R-985 SERIES,0,,,
W-A-B-C-D,0,,,
W-SC SERIES,0,,,
W-S1D&TD SER,0,,,
W-S1H&S3H,0,,,
T2D1,0,,,
S3H1,0,,,
S1B1,0,,,
R1340 SERIES,0,,,
TW-SB SERIES,0,,,
TW-SC SERIES,0,,,
TW-S1-S3-S4,0,,,
R-1830 SERIES,0,,,
TW-D-2SD,0,,,
SB-1,0,,,
R-2000 SERIES,0,,,
DW-CA SERIES,0,,,
DW-CB SERIES,0,,,
R-2800 SERIES,0,,,
WMAJ SERIES,0,,,
SB-G,0,,,
TWJR-SAIG,0,,,
B1-G,0,,,
B1,0,,,
PT6A SER,0,,,
PT6 SERIES,0,,,
PT6A SERIES,0,,,
JT3D SERIES,17700,,,
JT3C-4&6,11200,,,
JT4A-3&5SER,15800,,,
B HORNET,0,,,
JT3D-3&3B,18000,,,
J42&J48 SER,0,,,
PW306D,5907,,,
JT12A-6 6A,3000,,,
JT8D-1,14000,,,
PT6SER TP,0,,,
JT8D-5,12250,,,
JFTD12A SER,0,,,
JT8D-9 SER,14500,,,
JT8D-17 SER,16000,,,
JT9D-3A,43500,,,
JT8D-15,15500,,,
JT12A-8,3300,,,
JT8D SERIES,7700,,,
JT9D SERIES,43500,,,
T34 SERIES,0,,,
JT12A SERIES,1320,,,
S1B1-G,0,,,
S2B1,0,,,
S2B1-G,0,,,
JT15D-1,2200,,,
PW4158,58000,,,
PT6A-42,0,,,
PW615F,1460,,,
J57-P10,12400,,,
PW530A,2887,,,
XPT6T-9,0,,,
PW360D,6040,,,
PT6A66D,0,,,
PT6A-64,0,,,
TWIN WASP E1,0,,,
S3B1,0,,,
S2E-G,0,,,
A HORNET,0,,,
A-1,0,,,
A-2,0,,,
A-3,0,,,
A WASP,0,,,
B WASP,0,,,
JT15D-5A,2900,,,
C WASP,0,,,
C1,0,,,
CD,0,,,
SC,0,,,
SC-1,0,,,
T1D1,0,,,
985 WASP JR A,0,,,
S3D1,0,,,
TB,0,,,
TB-2,0,,,
T3A,0,,,
R-1340-59,0,,,
S3H1-G,0,,,
S1D1,0,,,
S1D1-G,0,,,
TD1,0,,,
S1H1,0,,,
S1H2,0,,,
S1H4,0,,,
S1H1-G,0,,,
PT6A-60AG,0,,,
PT6T-3 SERIES,0,,,
S1E2-G,0,,,
PT6A-45,0,,,
PT6-65AR,0,,,
SB3-G,0,,,
PT6A-65AG,0,,,
JT15D-1A,2200,,,
S1E3-G,0,,,
JT15D-4,2500,,,
JT15D 5 SER,2900,,,
PW120,0,,,
PT6A-65B,0,,,
PW118,0,,,
PW2037,37530,,,
PT6A-66 SER,0,,,
PW4000 SER,60000,,,
R-4360,0,,,
PW2040,40900,,,
J57 SER,7200,,,
T400-CP-400,0,,,
PW121,0,,,
PW126A,0,,,
YF-199,65000,,,
YF-119,65000,,,
PW300 SER,5200,,,
PW123,0,,,
PW124,2400,,,
PW118B,0,,,
127,0,,,
PW119B,0,,,
PW535A,3400,,,
PW206B SERIES,0,,,
S1E-G,0,,,
R-1340-61,0,,,
S3H2,0,,,
PT6A-20A,0,,,
PW4060,60000,,,
PT6A-27,0,,,
PT6A-28,0,,,
PT6A-34,0,,,
SB,0,,,
SB-2,0,,,
SB-3,0,,,
T1B2,0,,,
T1B3,0,,,
B-4,0,,,
PT6A-6 SERIES,0,,,
PW206A,0,,,
PW123C,0,,,
530A,4000,,,
PW545 SER,3952,,,
305 SERIES,0,,,
PW207D,0,,,
PW307A,6405,,,
PT6A-67B,0,,,
PT6A-67,0,,,
PW206C,0,,,
PW207E,0,,,
PT6C-67D,0,,,
PW119C,0,,,
PW306B,6040,,,
PW306A,6040,,,
PW115,0,,,
PW150A,4580,,,
PW306C,6040,,,
PT6-60A,0,,,
PW4462,62000,,,
PT6A-21,0,,,
PT6A-135,0,,,
PT6C-67C,0,,,
PT6B-36,0,,,
PT6B-36A,0,,,
PT6B-36B,0,,,
PT6B-37,0,,,
PT6B-37A,0,,,
J52-P-408A,7500,,,
PW308 SER,6904,,,
PW308C,6998,,,
PW206E,0,,,
PW535B,3400,,,
PW545A,3952,,,
PW545B,4119,,,
PW308A,6904,,,
PW545C,4119,,,
PW305,5225,,,
PW305A,4679,,,
PW305B,5266,,,
JT15D-5D,3045,,,
JT15D-1B,2200,,,
JT15D-4B,2500,,,
JT15D-4C,2500,,,
JT15D-4D,2500,,,
JT15D-5,2965,,,
JT15D-5B,2900,,,
PW123D,0,,,
PT6A-52,0,,,
JT15D-5C,3190,,,
JT15D-5F,2900,,,
PW207C,0,,,
PW206B,0,,,
PT6-42,0,,,
PT6A-66,0,,,
PT6A-67A,0,,,
PT6A-67R,0,,,
PT6A-67T,0,,,
PT6A-67D,0,,,
PT6A-67AG,0,,,
PT6A-68,0,,,
PT6A-66A,0,,,
PW118A,0,,,
PW120A,0,,,
PW121A,0,,,
PW124B,0,,,
PW125B,0,,,
PW127,0,,,
PW127E,0,,,
PW123B,0,,,
PW123E,0,,,
PW127F,0,,,
PW123AF,0,,,
PW127G,0,,,
PT6A-6A,0,,,
PT6A-6B,0,,,
PT6A-11,0,,,
PT6A-11AG,0,,,
PT6A-20,0,,,
PT6A-20B,0,,,
PT6A-6/C20,0,,,
PT6A-25,0,,,
PT6A-25A,0,,,
PT6A-25C,0,,,
PT6A-15AG,0,,,
PT6A-29,0,,,
PT6A-34AG,0,,,
PT6A-34B,0,,,
PT6A-36,0,,,
PT6A-110,0,,,
PT6A-112,0,,,
PT6A-114,0,,,
PT6A-114A,0,,,
PT6A-116,0,,,
PT6A-121,0,,,
PT6A-135A,0,,,
PT6D-114A,0,,,
PT6A-35,0,,,
PT6A-38,0,,,
PT6A-40,0,,,
PT6A-41,0,,,
PT6A-41AG,0,,,
PW610F-A,950,,,
PT6A-42A,0,,,
PT6A-45A,0,,,
PT6A-45B,0,,,
PT6A-45R,0,,,
PT6A-50,0,,,
PT6A-60,0,,,
PT6A-61,0,,,
PT6A-61A,0,,,
PT6A-65R,0,,,
PT6A-65AR,0,,,
PT6B-9,0,,,
PT6B-35F,0,,,
P&W CANADA,0,,,
PW615F-A,1460,,,
XPT6C-67A,0,,,
PT6C-67A,0,,,
JT15D-5R,2965,,,
PT6-67A,0,,,
PT6A-66B,0,,,
PW206B2,0,,,
JT12D-5,2900,,,
PT6A-67F,0,,,
305A,4600,,,
PT6A-67P,0,,,
PW617F-E,1820,,,
PW210S,0,,,
T74-CP-700,0,,,
T74-CP-702,0,,,
PW535E,3360,,,
PT6A-68C,0,,,
PW207D1/D2,0,,,
XPW207D,572,,,
XPW814GA,14000,,,
XPW815GA,20000,,,
PW617F1-E,1891,,,
PT6E-67XP,0,,,
PW535E1,3478,,,
THOR 200 EVO,0,,,
4AR 1200,0,,,
PW1519G,19775,,,
PT6B SERIES,0,,,
PT6C-67C1,0,,,
XPW545B,4700,,,
PT6A-62,0,,,
PW812D,13500,,,
PW814GA,6296,,,
PW815GA,6925,,,
F100-PW200,23770,,,
XPW545D,4200,,,
6Q10A,0,,,
6Q10B,0,,,
4PO3,0,,,
H.P03,0,,,
PT6-21,0,,,
1800,0,,,
2100,0,,,
2300,0,,,
2100D,0,,,
R-2300,0,,,
RED A03,0,,,
PW307D,6725,,,
ROVER L267,0,,,
RR O-240-A,0,,,
RB211-22B-02,41030,,,
RB211-22B,42670,,,
RB211-524B-02,49120,,,
RB211-524BB02,49120,,,
RB211-524B302,49120,,,
RB211-524B402,49120,,,
RB211524B4D02,49120,,,
RB211-524B219,49120,,,
RB211524B2B19,49120,,,
RB211-524C219,50600,,,
RB211524C2B19,50600,,,
RB211-524D419,51980,,,
RB211-524D4,51980,,,
RB211524D4B19,51980,,,
RB211524D4B39,51980,,,
RB211524D4X19,52810,,,
RB211524D4XB1,52810,,,
RB211-535C-37,36720,,,
RB211-535E437,39610,,,
RB211535E4B37,42540,,,
RB211535E4B75,42540,,,
RB211535E4C37,42540,,,
MK 510,0,,,
VIPER MK60122,3675,,,
BRISTOL M45H,7260,,,
BRISTOL MK501,7260,,,
GEM MK530,0,,,
SPEY 506-14A,10410,,,
SPEY 506-14D,10410,,,
SPEY 555-15N,9850,,,
SPEY 555-15P,0,,,
SPEY 555-15H,9900,,,
SPEY 511-14,11400,,,
SPEY 511-14W,11400,,,
SPEY 511-8,11400,,,
SPEY 511-8MOD,11400,,,
TAY 611-8,13850,,,
TAY 611-8C,13850,,,
DART 511,0,,,
